sample_index,time_s,voltage_v,raw_digitizing_level
4500,-1.9999999999999978e-07,-0.00038,10496
4501,-1.9959999999999975e-07,-0.0005001562500000001,9727
4502,-1.9919999999999993e-07,-0.00058,9216
4503,-1.987999999999999e-07,-0.0005401562500000001,9471
4504,-1.9839999999999987e-07,-0.00042015625,10239
4505,-1.9799999999999984e-07,-0.00014000000000000001,12032
4506,-1.975999999999998e-07,-2.0156250000000002e-05,12799
4507,-1.9719999999999978e-07,-2e-05,12800
4508,-1.9679999999999975e-07,-0.0001,12288
4509,-1.9639999999999993e-07,-0.00022015625000000003,11519
4510,-1.959999999999999e-07,-0.00030015625,11007
4511,-1.9559999999999987e-07,-0.00030000000000000003,11008
4512,-1.9519999999999984e-07,-0.00022015625000000003,11519
4513,-1.947999999999998e-07,-0.00018015625,11775
4514,-1.9439999999999978e-07,-0.00018,11776
4515,-1.9399999999999975e-07,-0.00030000000000000003,11008
4516,-1.9359999999999993e-07,-0.00046,9984
4517,-1.931999999999999e-07,-0.00062,8960
4518,-1.9279999999999987e-07,-0.0007000000000000001,8448
4519,-1.9239999999999984e-07,-0.00066015625,8703
4520,-1.9199999999999981e-07,-0.0005401562500000001,9471
4521,-1.9159999999999978e-07,-0.00034,10752
4522,-1.9119999999999975e-07,-0.00026015625,11263
4523,-1.9079999999999994e-07,-0.00034015625,10751
4524,-1.903999999999999e-07,-0.00054,9472
4525,-1.8999999999999987e-07,-0.0006600000000000001,8704
4526,-1.8959999999999984e-07,-0.00066015625,8703
4527,-1.8919999999999981e-07,-0.00058015625,9215
4528,-1.8879999999999978e-07,-0.00042,10240
4529,-1.8839999999999975e-07,-0.00030000000000000003,11008
4530,-1.8799999999999994e-07,-0.00022,11520
4531,-1.875999999999999e-07,-0.00022015625000000003,11519
4532,-1.8719999999999988e-07,-0.00018,11776
4533,-1.8679999999999985e-07,-0.00026000000000000003,11264
4534,-1.8639999999999982e-07,-0.00030000000000000003,11008
4535,-1.8599999999999979e-07,-0.00030015625,11007
4536,-1.8559999999999976e-07,-0.00030015625,11007
4537,-1.8519999999999994e-07,-0.00030000000000000003,11008
4538,-1.847999999999999e-07,-0.00030000000000000003,11008
4539,-1.8439999999999988e-07,-0.00038015625,10495
4540,-1.8399999999999985e-07,-0.00042,10240
4541,-1.8359999999999982e-07,-0.00042,10240
4542,-1.831999999999998e-07,-0.00030000000000000003,11008
4543,-1.8279999999999976e-07,-0.00018015625,11775
4544,-1.8239999999999994e-07,-0.00022015625000000003,11519
4545,-1.819999999999999e-07,-0.00030000000000000003,11008
4546,-1.8159999999999988e-07,-0.00038015625,10495
4547,-1.8119999999999985e-07,-0.00042015625,10239
4548,-1.8079999999999982e-07,-0.00038,10496
4549,-1.803999999999998e-07,-0.00030015625,11007
4550,-1.7999999999999976e-07,-0.00018,11776
4551,-1.7959999999999994e-07,-0.00014015625,12031
4552,-1.791999999999999e-07,-0.00022015625000000003,11519
4553,-1.7879999999999988e-07,-0.00042015625,10239
4554,-1.7839999999999985e-07,-0.00046015625000000006,9983
4555,-1.7799999999999982e-07,-0.00046,9984
4556,-1.775999999999998e-07,-0.00034015625,10751
4557,-1.7719999999999976e-07,-0.00030000000000000003,11008
4558,-1.7679999999999994e-07,-0.00034015625,10751
4559,-1.763999999999999e-07,-0.00038015625,10495
4560,-1.7599999999999988e-07,-0.00046,9984
4561,-1.7559999999999985e-07,-0.00054,9472
4562,-1.7519999999999982e-07,-0.0005401562500000001,9471
4563,-1.747999999999998e-07,-0.00058015625,9215
4564,-1.7439999999999976e-07,-0.0005401562500000001,9471
4565,-1.7399999999999994e-07,-0.00046,9984
4566,-1.7359999999999991e-07,-0.00034015625,10751
4567,-1.7319999999999988e-07,-0.00038,10496
4568,-1.7279999999999985e-07,-0.00042,10240
4569,-1.7239999999999982e-07,-0.00054,9472
4570,-1.719999999999998e-07,-0.0006600000000000001,8704
4571,-1.7159999999999976e-07,-0.00058015625,9215
4572,-1.7119999999999994e-07,-0.0005,9728
4573,-1.7079999999999991e-07,-0.00042015625,10239
4574,-1.7039999999999988e-07,-0.00034015625,10751
4575,-1.6999999999999985e-07,-0.00034,10752
4576,-1.6959999999999982e-07,-0.00038015625,10495
4577,-1.691999999999998e-07,-0.0005001562500000001,9727
4578,-1.6879999999999976e-07,-0.0005001562500000001,9727
4579,-1.6839999999999995e-07,-0.00054,9472
4580,-1.6799999999999992e-07,-0.00046,9984
4581,-1.6759999999999989e-07,-0.00038015625,10495
4582,-1.6719999999999986e-07,-0.00030015625,11007
4583,-1.6679999999999983e-07,-0.00030015625,11007
4584,-1.663999999999998e-07,-0.00030015625,11007
4585,-1.6599999999999977e-07,-0.00034,10752
4586,-1.6559999999999995e-07,-0.00042015625,10239
4587,-1.6519999999999992e-07,-0.00046015625000000006,9983
4588,-1.647999999999999e-07,-0.0005001562500000001,9727
4589,-1.6439999999999986e-07,-0.00058,9216
4590,-1.6399999999999983e-07,-0.00046015625000000006,9983
4591,-1.635999999999998e-07,-0.0005401562500000001,9471
4592,-1.6319999999999977e-07,-0.0005001562500000001,9727
4593,-1.6279999999999974e-07,-0.00054,9472
4594,-1.6239999999999992e-07,-0.0005401562500000001,9471
4595,-1.619999999999999e-07,-0.00058,9216
4596,-1.6159999999999986e-07,-0.00058,9216
4597,-1.6119999999999983e-07,-0.00058015625,9215
4598,-1.607999999999998e-07,-0.0005401562500000001,9471
4599,-1.6039999999999977e-07,-0.0005,9728
